icon,homepage,ID,comment_link,time,comment,like
,https://www.youtube.com/@PSG-dx9dk,@PSG-dx9dk,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugzn5jrZbShb8vWARxZ4AaABAg,4小时前,Speed ...SSSUUU.....SSSSUUUIIIIIIIIII........YEAS  ....SAUURRRRTR....SUUUIIIIIIII......,
,https://www.youtube.com/@tracyzhang2730,@tracyzhang2730,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgyFoKkFBclfv4fUBAB4AaABAg,4天前,"Hi guys, please find good translators from China  then you will understand more clearly and in a more respectful way  experienced China with ordinary people and citizens, you don’t need security in fact and less crowded  then you have peaceful and relax",1
,https://www.youtube.com/@TurboldDavaasuren,@TurboldDavaasuren,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgxzmctmRg_pWMav3Ap4AaABAg,3天前,He got a even a gift man i miss hem,
,https://www.youtube.com/@DaniilKalinin,@DaniilKalinin,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugzqq1enBQfqGnvBPbp4AaABAg,1天前,"sorry speed this is the first stream that I didn't watch to the end after an hour I turned it off, this translator in a traditional suit was annoying me the whole hour, I couldn't stand it, choose good people, not smoloving hypocrites",1
,https://www.youtube.com/@%E6%A8%98%E7%83%AC%E5%8A%AB,@樘烬劫,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgzNBmRhkV84ShtlNth4AaABAg,3天前,W travel W Chinese people,2
,https://www.youtube.com/@IsThatZkay1,@IsThatZkay1,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugx1fjmFggsS-ACjLXB4AaABAg,4天前,2:35:33 your welcome if your here for the sparking water shorts video,1
,https://www.youtube.com/@kidangeloofficial,@kidangeloofficial,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgySrpG53iWYUVPwarJ4AaABAg,20小时前,2:35:33 no matter how famous you are dont forget where you came from.this girl you didn't have to do her like that,1
,https://www.youtube.com/@bfu-p9e,@bfu-p9e,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgxP_AnFvS4Kh3Hvckl4AaABAg,4天前,北京非常干净，北京欢迎各个国家的人来游玩,3
,https://www.youtube.com/@user5eb9,@user5eb9,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgzVsBrLfjk5PqoFmVl4AaABAg,4天前,‏‪2:13:16‬‏,2
,https://www.youtube.com/@Kawashima2002,@Kawashima2002,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgxUtZqov_jZHfYyUMN4AaABAg&pp=0gcJCSMANpG00pGi,1天前,2:35:52 The Girl need justice ️,1
,https://www.youtube.com/@FranZweig,@FranZweig,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgwtVLIFyFbKQGJ-cu94AaABAg,4天前（修改过）,"we need a influencer like to let more American see the real China! And fire your translator, get a better one, he lied to you many times.",
,https://www.youtube.com/@samchui9246,@samchui9246,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgywF7eKOPAE3-_HCFp4AaABAg,3天前,Now you know what your government did in the open media...need to know why,
,https://www.youtube.com/@jxbem,@jxbem,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugx8UxyAz0Q0_1S96gp4AaABAg,5天前,you guys need a gorilla tripod that can clip on anything,
https://yt3.ggpht.com/LX3sf37UKd8FdsGa04f7YwdkNPy-pPiA2KnGwC9et2EmHBj-eXvwiusFq1rk21Sjsap3A-VNuw=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@beluwuga,@beluwuga,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugxpu5iJZVa2fcULntR4AaABAg&pp=0gcJCSMANpG00pGi,1天前,"5:37:42 that ain’t it bro, that’s modern as fck  
The wall is on the other side bruh.",
https://yt3.ggpht.com/GBgjv67m3XF2SEmXS9WMw3JRz7qKX_67MmsE1N-Tw0ZBj0Uys7PYHbrTdxRaiWczHX_SlHNl=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@ImJawesome-g9l,@ImJawesome-g9l,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgwYwZwbZS_kbGtD9dB4AaABAg,4天前,The suit guy was always misinterpreting the meaning of Chinese people and showing off himself during the LIVE. I personally think that he mean it and he made Chinese people looks bad. Hope u guys notice that.,
https://yt3.ggpht.com/ytc/AIdro_nLYyrTB47TBVOLFDfP91X6UuWBQ1nyb5KHCsSK9Y-YeGY=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@rondelcorlette,@rondelcorlette,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugxj2GKr8V1zzrueqyZ4AaABAg,2天前,Let me find out he was slipping on gutter oil,
https://yt3.ggpht.com/ytc/AIdro_lPzwNJIwW1k0s0Pq5m5acZMdMZ1WQ2bze8T2FvmSmc-8rjJdg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@%E4%B8%9D%E7%BB%92%E5%BC%A0-o1g,@丝绒张-o1g,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgyuQzyPeuiCuMoJIvt4AaABAg,5天前,来重庆吧，重庆才是中国人浓缩的结晶，街上都是精神小伙,
https://yt3.ggpht.com/ytc/AIdro_lxCzGk1LWFGfxpKs-jbZ7ipgABEyKGDyRX6iEL-JE=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@zhixiangyuan9652,@zhixiangyuan9652,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgwGzBhd5SK8xpQaVaN4AaABAg,1小时前,what happend when you want to find WC? it should be very easy to find WC,
,https://www.youtube.com/@liminwen7821,@liminwen7821,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugzm2THVZr7QGIk1vOZ4AaABAg,12小时前,Why cannot upload pictures,
,https://www.youtube.com/@LuckyChoudhary-n9x,@LuckyChoudhary-n9x,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugw5YIKtqvZ7BOIoRBZ4AaABAg&pp=0gcJCSMANpG00pGi,2天前,2:36:07 bro that girl was so nice with you she deserved a photo man why did you ignored her?,3
,https://www.youtube.com/@sorayavega5631,@sorayavega5631,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgxzfWy2NJ73mkoj84Z4AaABAg,5天前,That chinesse host is incredibly handsome,1
,https://www.youtube.com/@wagneredgeworth8856,@wagneredgeworth8856,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgxSKeLRd23Iieu7CMF4AaABAg,1天前,李美越在翻译中使坏,1
,https://www.youtube.com/@M6636,@M6636,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugxl2jNkl3iO6wcZamJ4AaABAg,16小时前,在中国旅游，最好是请中国人翻译。因为只有中国人或者研究过中国文化的人才能准确翻译中文。我在西班牙生活，很清楚，一个西班牙语词汇在西班牙人与我们非西班牙人那里，往往有着不同的含义。这就是文化的差异。所以，甲亢哥，你最好请个中国人当翻译。,
,https://www.youtube.com/@joj0chom416,@joj0chom416,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugxu8eLgOvyYBAS-zOd4AaABAg&pp=0gcJCSMANpG00pGi,4天前,點解你喺中國咁受歡迎 中國中好多地方你未去過 九寨溝 張家界 希望下次有機會再來china,1
,https://www.youtube.com/@fernandananda242,@fernandananda242,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugync8HKVNQ7ug3rvp94AaABAg,1天前,"the best is china im from Indonesia , is so underrated",
,https://www.youtube.com/@3-OMEGA-96,@3-OMEGA-96,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgwDNuOszbQeWoGBged4AaABAg,3天前,"Yo next time you get in your car, say bye to your fans!!",
,https://www.youtube.com/@luckygaming11yt59,@luckygaming11yt59,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgxPbgIMqKSvYDwO7N94AaABAg,3天前,Eid Mubarak,2
,https://www.youtube.com/@qvp505,@qvp505,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgzlxgZdh0chUUare454AaABAg,1天前,2:35:33  I felt sad for that girl,2
,https://www.youtube.com/@millerjie,@millerjie,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugw2pR-x5f9crJHzfh54AaABAg,4天前,甲亢哥,
,https://www.youtube.com/@xuhaixiu520,@xuhaixiu520,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgynnhVIjtZeKHM1jjt4AaABAg,1天前,可惜的是那几个正在沙尘暴,
,https://www.youtube.com/@rosemond1644,@rosemond1644,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugx3TdCgaMYZsgleUm94AaABAg,1天前,"Speed you same age as my daughters please don't risk your life for anything or anyone, when you walk watch the ground so you don't fall you have a longlife/future.",
,https://www.youtube.com/@EMMMMA-tm4pc,@EMMMMA-tm4pc,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgwwHWx9ow9A7TlTNXd4AaABAg,4天前,"China is W, that is my whole comment as a Chinese!!!",
,https://www.youtube.com/@xgigopapa,@xgigopapa,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgyE2SP4NZ-iqQHlEVd4AaABAg,2天前,我强烈怀疑，那个翻译是不是背后有反中的赞助。。。。有的翻译，简直了，中国人说不出那话。。,
https://yt3.ggpht.com/_RAAapa6sRF96WVPJAXet_nyzegXLFL9LpzSkh1v5mUIFfQdOQKiwKEDW_8okIxDmPSifJNc=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@Liberty-gz7np,@Liberty-gz7np,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgyUP-kMj3AmcbQHvv54AaABAg,3天前,"bro you are very nice and friendly but your translator is very bad, he gives you wrong meanings, i think he wants to make some argument",
https://yt3.ggpht.com/ytc/AIdro_n7T2HLU7JQUvDRxPv3L4O8Bt6iJvjdFI3DbJCb2haaET6FyolDnJdpfFCiEZLMcXsZpw=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@KakaLebron-b4q,@KakaLebron-b4q,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgwM3G_JgWvqo447AVR4AaABAg,5天前,Makikita mo talaga na discipline ang mga Chinese,
https://yt3.ggpht.com/GMCxIGs1TCPoMRkeDFUB_Ar3l2iJEPToy9HhwGvAbms6ton2j3qWvS025DB9M8R08TrrsDSX2w=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@AbheeXpressions,@AbheeXpressions,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgxLY4c_CBXM6WrsCfl4AaABAg,4天前,2:35:45 nah speed she deserves a better treatment,1
https://yt3.ggpht.com/ytc/AIdro_lE-2v4pt1Am5Vt4Pedf4xjFjaVCExlg_cJVl7OY2xcwvV1BhXRzUSHIHLwFa5dONFuTw=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@aaditya7175,@aaditya7175,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgwvF1szvmlDpnVah154AaABAg&pp=0gcJCSMANpG00pGi,3天前,2:12:30 this moment was funny lmao,2
https://yt3.ggpht.com/UeepB9WZsLP452eH2jhHejFQ4Bg1q55RwdBH8P4JzfeCipQdv8b3mTSCHEJcD6u6xdsDRWav=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@R1.KAIZEN,@R1.KAIZEN,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgzFH_mAZpLCPSaV2vR4AaABAg,1天前（修改过）,2:35:36 FOR PEOPLE WHO CAME TO SEE THE GIRL WHO BOUGHT SPEED A DRINK.. ( BRO SPEED UR ONE OF THE KINDEST PERSON I HAVE EVER SEEN PLZ SHE ATLEAST DESERVES A PHOTO WITH YOU.. AMMA UNSUBSCRIBE IF SHE DOESN’T GET A PHOTO I KNOW IT WOULD’T MATTER YOU IF I UNSUBSCRIBE BUT STILL ),2
,https://www.youtube.com/@aviralgiri6014,@aviralgiri6014,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgxAMBY5OmSf9HT17wd4AaABAg,3天前,ayo speed give justice to that girl 2:36:10,2
,https://www.youtube.com/@simple0x8923,@simple0x8923,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgwhoRPAPX0Z6-kGsyl4AaABAg,4天前（修改过）,1:48:01 i think it's speed language is the problem here,1
,https://www.youtube.com/@footballhighlight125,@footballhighlight125,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgwQQoxwLjw61fyPj2B4AaABAg,22小时前,Have you heard about your fans who are suffering from the Myanmar earthquake?,
,https://www.youtube.com/@ronronraneses3446,@ronronraneses3446,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugwp5lVroxvEQX1vNUV4AaABAg,2天前,inside china. dmn. its nice to see china like this,
,https://www.youtube.com/@TheJadedSkeptic,@TheJadedSkeptic,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugw2kMXbDK2ZSMNSZRd4AaABAg,2小时前,"5:45 Only thing that is a recurring annoyance are the how the bodyguards behave towards the regular folks that are just minding their own business or having their own time that they also paid for.
Like who you are you to tell people to get out of the way and make space for you as if you own the roads? Have some respect and manners, the way yall moms raised you",
,https://www.youtube.com/@HumbleDude46995,@HumbleDude46995,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgyDiZEZ6zLWBNjmRBJ4AaABAg,4天前（修改过）,Hes attacking SPEED's self-esteem but hes very smart   4:26:00 . Look at how upset he was 4:26:16   .   Throughout  the video the chinese guy tourguide has been trying to challenge and attack speed's self-esteem.. speed should have paid a tourguide... hes so jealous,1
,https://www.youtube.com/@jiayinliu-r7l,@jiayinliu-r7l,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgzRjRW_ATjBbCUNeqJ4AaABAg,5天前,"This Beijing drink is so interesting. I want to have a taste, too.",1
,https://www.youtube.com/@lujanabejarabes1200,@lujanabejarabes1200,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugw_s-RgOMprNb6TFGB4AaABAg,3天前,You need to meet Jackie Chan,
,https://www.youtube.com/@sodesune-tokyo,@sodesune-tokyo,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugw2tKMWxHIqhLNJp554AaABAg,4天前,最大的失误是用了这个差劲的翻译。lion能说成line，费劲,1
,https://www.youtube.com/@kenzhu9499,@kenzhu9499,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgwKKH8aPd9wzl2GOgF4AaABAg,5天前,"I come from Hong Kong, China. Thanks your video tell the world the real China.",
,https://www.youtube.com/@blazeop2283,@blazeop2283,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugyi4PH0kcsV3wbFX6F4AaABAg&pp=0gcJCSMANpG00pGi,3天前,2:36:10 feeling bad for her,3
,https://www.youtube.com/@user-TweetyBird,@user-TweetyBird,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgwbA-fx_WGU1YhICqd4AaABAg,1天前,里面这个花西装的美越混血男故意翻译错误，引导speed误会。,
,https://www.youtube.com/@nox9079,@nox9079,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugzb5B3dXX7-hAYYLGN4AaABAg,4天前（修改过）,2:36:05 and 2:36:53 poor girl,2
,https://www.youtube.com/@alextan6551,@alextan6551,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgxJOLSTtpvELxpq7Xh4AaABAg,5天前,美国网红来到中国 ，表情，动作一贯超誇张。,
,https://www.youtube.com/@beluwuga,@beluwuga,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugx65_EwywWBLf-aVbJ4AaABAg,1天前,3:21:37 Speed got a Chinese boyfriend fr fr  he paid for everything and didn’t even get to taste or try anything one bit.,
https://yt3.ggpht.com/ytc/AIdro_nfUGLjTzVEXKO3I9hQBbp6ZCLLnaRgSXT-UHUaLjnMoKg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@%E4%B8%89%E4%BA%BA%E8%A1%8C-p5l,@三人行-p5l,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugy6WDxSyYlm8m7n1dt4AaABAg,2天前,fire translator,1
https://yt3.ggpht.com/ytc/AIdro_ldZ3Ey1R2K_qurjKvVBqhVgl9uZ2TVvqPpfPtMH4k=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@yuanl5527,@yuanl5527,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugwwuu3gP47Vu_LKotR4AaABAg,2天前,你就像代表美国友好的访问，能感受的中国人民的热情！所以你会火,
https://yt3.ggpht.com/ytc/AIdro_mYvONYA2EFI-b1xEmJvDZey9V974mH1H72Dmxax0bucQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@MegaAndrew1213,@MegaAndrew1213,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgzQO5lbFPKEuIoRHsB4AaABAg,5天前,"I love the great wall, I have been there twice yeah it is a cardio workout",
https://yt3.ggpht.com/ytc/AIdro_naVtQgGqLR2mEJBYsUptJWeahbG_5vnBCPaDOqBcwUdRBL6bJjSCLq-kGRbS6uIBwmZQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@SelviGunawan-n9s,@SelviGunawan-n9s,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgwvRNOIzJrQ5lt8Qed4AaABAg,3天前,Heyy ishow speed last time. When ur in bali i was  in bali too then when ur now in china i was in china  too always same bro,
https://yt3.ggpht.com/ytc/AIdro_m5FDo2DrUC36brk55rpmJ-r5xHqrD2Im_Adj0QZ3pJ8RTmHQfr9SjYaQBf53TRiptLnw=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@shaquonAbrams,@shaquonAbrams,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgxJaU_oXUty7UYXqG14AaABAg,19小时前,"speed that suit guy is a hater, you was better off with dread guy",1
,https://www.youtube.com/@beluwuga,@beluwuga,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugw9yJciniZaZWJ7_BV4AaABAg,1天前,4:46:48 NA NOT THE CHING CHING BRUUUUUH,
,https://www.youtube.com/@beluwuga,@beluwuga,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugz0jFHS31tNvFvWmOV4AaABAg,1天前,3:21:37 Speed got a Chinese boyfriend fr fr  he paid for everything and didn’t even get to taste or try anything one bit.,
,https://www.youtube.com/@15k_Voltz,@15k_Voltz,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgwwN_pvVmIBkgtVCPh4AaABAg,1天前,Bro is there anywhere i can buy a suit exactly like that? Like im tryna rock that during our graduation ball,
,https://www.youtube.com/@q1q2movie,@q1q2movie,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgwAk5xV8hOYS6YT9bZ4AaABAg,3天前,Welcome and enjoy in China,
,https://www.youtube.com/@everettroman4882,@everettroman4882,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgzBTIBy7InCV1vi1cN4AaABAg,4天前,请你当演员中国政府花了多少钱,
,https://www.youtube.com/@HORIZON_HIK3R,@HORIZON_HIK3R,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgxQpwnHDC7Pguzv9Jh4AaABAg,4天前,How many times did Speed fall in this one stream?,
,https://www.youtube.com/@MOON-yn8ec,@MOON-yn8ec,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugw_mTuUeZbMAKBdjUZ4AaABAg,4天前（修改过）,1:25:00 and 4:05:00 that's an issue for travellers in china,
,https://www.youtube.com/@Hdfbrooooo,@Hdfbrooooo,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugy5eL3RgdoC-62ll1h4AaABAg,4天前,2:35:37 BRO WAS IGNORING THE GIRL THAT WAS SAD ASFUCK MAN SHE INNOCENT AS HELL,1
,https://www.youtube.com/@rajdeepkalita._,@rajdeepkalita._,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugyfsg1i4ITrlXlmJwB4AaABAg,3天前（修改过）,2:35:40 I feel so bad for the girl,2
,https://www.youtube.com/@JENNIEKIMSWORLD,@JENNIEKIMSWORLD,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgyAoFDVm2ZNWpoBzqh4AaABAg,3天前,speeds china streams were the most boring streams ever a huge disappointment a huge failure even more boring than japan which is hard to beat. you can see and feel speeds disappointment in china. he just wasn't feeling any of it. chinese snipers all wore eyeglasses look like nerds and look disgusting and all talk in funny Vietnamese accent and have zero confidence. and most people on the streets were just old people who looked like farmers from rural villages with horrible body and mouth odor and dress like its 1960s  and the streets looks like old rundown areas in Vietnam from 1950s. total embarrassment. speed gave many chances after chances but all failures. chinese tried so hard to make something happen but nothing happened at all. speed wasnt feeling any of it. most scenes were fake and artificial and lacked cofidence and never natural. speed felt it and had horrible vibes in china. speeds energy was totally off and was at zero energy. weak apple sauce. welcome to china.,1
,https://www.youtube.com/@expertal01,@expertal01,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgztMlrk9geFAfKj2M94AaABAg,3天前,我为我的祖国中华民国（台湾国）感到无比的光荣与骄傲，我是中国大陆人更是一个骄傲的台湾人。衷心的期盼两岸赶快统一中国大陆回归中华民国（台湾国）！！,
,https://www.youtube.com/@stickystacker1572,@stickystacker1572,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgyLUFzmmUhSsW_n3FR4AaABAg,4天前,2:35:44 you need to meet up with her again and give her a photo,2
,https://www.youtube.com/@Awakex_S9,@Awakex_S9,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgwYmskH1wFRS0jfnH54AaABAg,5天前,wtf "zangbian"is just an adjective to describe your hairstyle.what's wrong with your translater bro?They r not chinese???????We r not offensive when we say this word bro,2
,https://www.youtube.com/@%E5%BA%B7%E5%A4%AE%E5%B9%B3%E6%8E%AA,@康央平措,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugwbhv3ZsIlSrDGKWWV4AaABAg,2天前,我相信这位黑色皮肤的朋友一定会很喜欢我们国家的生活，祝他玩得开心,
,https://www.youtube.com/@suwanqiang-cn,@suwanqiang-cn,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgyoU69UPMk5tlVtng94AaABAg,5天前,"我看过你的很多视频，我知道你并不是那种人！但是你的翻译很不礼貌，解雇他！I have seen many of your videos, and I know that you are a kind person! But your translation is impolite, she has serious racial discrimination! Fire her!",3
https://yt3.ggpht.com/xO79r2C2N22ODNFaibA4hb-waifosIFIDDR8X5lPgJjEMmZ56i0WT14mcgCmG8VUPN7KQybC3Fo=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@%E6%9D%8E%E6%B5%AE%E7%94%9F-y1i,@李浮生-y1i,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgwqxBp5wqtlCJdNcOx4AaABAg,3天前,Welcome to China! Hope you enjoy yourself here!,
https://yt3.ggpht.com/ytc/AIdro_m7qn81jBD30jyOOVcOhU7E6H_X8BxssUVZKsTdm2I=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@wongwong3433,@wongwong3433,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgwdY4oqQxdLip6Gpyh4AaABAg,4天前（修改过）,"Hi Speed, welcome to China. Your hair looks like Naja-Very Cool. I'm loving it",
https://yt3.ggpht.com/OCtlCgS5x-2L5kFp7SJ9UHg7hRTtFesqwlS07SBx91leYPjcvxPOlRFPjp6sZZIFHIWXVZ9PSQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@Gary_cn,@Gary_cn,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgwJm4pan7TziasDq9p4AaABAg,2天前,Li meiyue’s translation is such terrible.,
https://yt3.ggpht.com/HEf8EdD-xvpb4jrxAu3xwQFTSVmJ2eoTKGuzTIXn437qk8gq-Jegx0wwf76yKLHrHQUZmzZLcQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@psychomangamin69,@psychomangamin69,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugx0wSizXz4uVpbkPOZ4AaABAg,1天前（修改过）,2:12:35  successfully done,
https://yt3.ggpht.com/G9KHsaH4di9MGiE4mipm9GMQBxa2q8mr_uB5cASXb1Y34YLDr3iEbwi3v3iGl9gApAmqT-GWMuE=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@Allen-b7d,@Allen-b7d,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgzcUZfuDJZr4w0u8Ft4AaABAg,12小时前,对待外国人的态度比对待自己国家的态度太反差了 3:14:26,
,https://www.youtube.com/@Fibonacci_W,@Fibonacci_W,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgzLN0mFn0obbUBqao94AaABAg,5天前,"bro,fire this fk translator",1
,https://www.youtube.com/@Trouble-girl,@Trouble-girl,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugx87AMCHCZeK-gsedt4AaABAg,5天前,Welcome to Chinese Tianjin,
,https://www.youtube.com/@Evgenijjakov,@Evgenijjakov,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugyx_vQOCnZx21EqaTB4AaABAg,5天前（修改过）,You were too mean to the Chinese people who wanted to say hi or take a picture,
